"","TeamName","Season","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM","seed","BY.YEAR.NO","BY.ROUND.NO","TEAM.NO","SEED","ROUND","CURRENT.ROUND","SCORE","Win","Upset"
"1592","Ohio St.",2021,67.553,250,67.0815,248,113.532,10,122.274,4,104.295,244,96.8491,79,25.4253,7,"2",1592,1716,835,2,64,64,72,FALSE,0
"1593","Virginia Tech",2021,66.4982,291,66.1503,293,106.985,60,110.048,55,97.7696,75,94.8276,54,15.2207,50,"10",1593,1717,812,10,64,64,70,FALSE,0
"1594","Florida",2021,70.6908,103,68.6479,165,104.562,100,110.975,40,98.8706,105,93.4227,37,17.5522,37,"7",1594,1718,860,7,32,64,75,TRUE,0
"1595","Colgate",2021,72.1928,53,72.4472,25,118.814,3,110.89,43,94.0365,27,100.668,140,10.2223,84,"14",1595,1719,867,14,64,64,68,FALSE,0
"1596","Arkansas",2021,75.3323,7,73.1045,17,108.753,39,111.502,35,93.4594,22,89.9724,14,21.5292,18,"3",1596,1720,872,3,8,64,85,TRUE,0
"1597","Utah St.",2021,69.4931,165,68.8615,154,104.427,102,105.729,112,89.3923,6,89.2192,8,16.51,40,"11",1597,1721,816,11,64,64,53,FALSE,0
"1598","Texas Tech",2021,66.9686,279,65.3672,316,107.923,54,112.362,33,93.8813,24,91.4155,24,20.9465,23,"6",1598,1722,821,6,32,64,65,TRUE,0
"1599","North Texas",2021,65.0818,332,63.0896,350,103.916,118,105.362,119,92.9394,19,93.6646,42,11.6975,71,"13",1599,1723,837,13,32,64,78,TRUE,1
"1600","Purdue",2021,66.7936,283,66.4842,274,106.055,82,113.612,23,98.8645,103,91.3407,23,22.2716,13,"4",1600,1724,829,4,64,64,69,FALSE,0
"1601","Winthrop",2021,72.7021,40,73.6395,11,109.293,36,105.093,120,91.6949,14,96.1535,70,8.93908,91,"12",1601,1725,809,12,64,64,63,FALSE,0
"1602","Villanova",2021,66.2426,300,65.0666,320,113.621,9,118.602,9,100.98,155,95.984,68,22.6184,12,"5",1602,1726,814,5,16,64,73,TRUE,0
"1603","Wisconsin",2021,65.7692,317,64.9341,326,105.076,91,112.522,32,97.043,66,89.8672,13,22.6545,10,"9",1603,1727,808,9,32,64,85,TRUE,1
"1604","North Carolina",2021,71.8804,66,71.8271,45,105.059,92,110.111,53,96.582,62,90.0231,15,20.0876,28,"8",1604,1728,838,8,64,64,62,FALSE,0
"1605","Hartford",2021,66.4658,292,66.7023,269,99.1816,210,97.4886,254,95.4155,46,100.22,127,-2.73095,192,"16",1605,1729,854,16,64,64,55,FALSE,0
"1606","Baylor",2021,70.2185,123,68.3891,179,119.43,2,123.265,3,94.472,35,93.7679,44,29.4969,4,"1",1606,1730,871,1,1,64,79,TRUE,0
"1607","Iona",2021,69.8206,146,68.3119,185,103.193,133,100.371,210,94.2201,30,101.407,161,-1.03598,181,"15",1607,1731,851,15,64,64,55,FALSE,0
"1608","Alabama",2021,75.1471,10,73.9267,9,105.998,83,111.722,34,92.8416,18,86.734,2,24.9876,8,"2",1608,1732,874,2,16,64,68,TRUE,0
"1609","Maryland",2021,65.6478,318,65.3286,317,103.219,132,110.916,42,99.3084,116,92.1984,27,18.7175,31,"10",1609,1733,845,10,32,64,63,TRUE,1
"1610","Connecticut",2021,66.4535,293,66.0354,301,108.197,50,113.581,24,96.6577,63,91.6796,25,21.9011,16,"7",1610,1734,865,7,64,64,54,FALSE,0
"1611","Abilene Christian",2021,71.6065,74,69.9524,102,106.373,73,103.047,157,86.3925,1,92.9196,30,10.1273,86,"14",1611,1735,875,14,32,64,53,TRUE,1
"1612","Texas",2021,69.609,155,69.2079,138,106.848,64,113.848,21,97.8468,76,93.2661,36,20.5822,26,"3",1612,1736,823,3,64,64,52,FALSE,0
"1613","UCLA",2021,65.2619,327,64.6928,332,108.256,48,113.403,26,102.131,195,97.4859,86,15.9175,44,"11",1613,1737,819,11,4,64,73,TRUE,1
"1614","BYU",2021,70.3849,115,67.9796,200,108.904,38,113.107,28,96.3259,57,92.1612,26,20.9462,24,"6",1614,1738,870,6,64,64,62,FALSE,0
"1615","UNC Greensboro",2021,70.3313,119,68.4895,174,104.391,104,104.118,129,95.5017,47,95.9651,67,8.15332,100,"13",1615,1739,818,13,64,64,54,FALSE,0
"1616","Florida St.",2021,70.3595,117,70.5582,84,111.363,20,116.442,10,98.9496,107,94.3726,48,22.0698,15,"4",1616,1740,859,4,16,64,64,TRUE,0
"1617","Georgetown",2021,70.1451,128,69.6374,113,101.239,173,107.693,85,100.383,141,93.636,41,14.0569,55,"12",1617,1741,858,12,64,64,73,FALSE,0
"1618","Colorado",2021,66.2458,299,66.3585,280,110.094,27,114.417,17,95.8568,51,92.7358,29,21.6816,17,"5",1618,1742,866,5,32,64,96,TRUE,0
"1619","St. Bonaventure",2021,65.1656,329,65.1595,319,108.487,45,111.309,38,92.6373,17,90.4885,17,20.8204,25,"9",1619,1743,826,9,64,64,61,FALSE,0
"1620","LSU",2021,72.7762,38,70.7574,78,112.749,13,119.771,5,103.154,221,100.181,125,19.5899,29,"8",1620,1744,846,8,32,64,76,TRUE,0
"1621","Texas Southern",2021,73.4549,28,71.9846,41,99.7677,197,98.9834,236,95.3916,45,105.038,236,-6.05453,229,"16",1621,1745,822,16,64,64,66,FALSE,0
"1622","Michigan",2021,67.547,251,66.8217,261,112.349,15,119.434,6,96.3266,58,88.6425,7,30.7915,2,"1",1622,1746,844,1,8,64,82,TRUE,0
"1623","Grand Canyon",2021,66.7431,286,65.4771,314,106.694,66,103.554,142,92.4329,16,96.5771,74,6.97644,108,"15",1623,1747,855,15,64,64,74,FALSE,0
"1624","Iowa",2021,70.9678,97,69.9829,100,117.408,4,123.496,2,101.074,158,94.5925,50,28.9031,5,"2",1624,1748,850,2,32,64,86,TRUE,0
"1625","Eastern Washington",2021,71.2932,87,72.3499,28,109.304,35,107.67,86,98.1596,83,101.018,152,6.65145,110,"14",1625,1749,861,14,64,64,84,FALSE,0
"1626","Kansas",2021,69.3839,169,68.2629,186,104.203,109,109.615,59,94.8304,39,88.5839,6,21.0313,22,"3",1626,1750,849,3,32,64,93,TRUE,0
"1627","Drake",2021,66.2207,301,66.7599,265,114.165,7,113.949,19,97.8564,77,99.3062,120,14.6425,53,"11",1627,1751,863,11,64,64,56,FALSE,0
"1628","USC",2021,67.5611,249,67.2898,236,108.537,44,112.883,30,94.8746,41,90.6583,19,22.2245,14,"6",1628,1752,817,6,8,64,72,TRUE,0
"1629","Ohio",2021,71.7136,72,69.3203,131,112.226,17,113.002,29,102.559,210,101.888,174,11.1142,78,"13",1629,1753,836,13,32,64,62,TRUE,1
"1630","Virginia",2021,60.7903,347,60.0732,357,112.421,14,115.637,12,98.7173,97,92.9824,33,22.6542,11,"4",1630,1754,813,4,64,64,58,FALSE,0
"1631","UC Santa Barbara",2021,66.6897,288,66.1183,295,109.661,31,109.242,66,94.1696,29,97.0104,82,12.2317,69,"12",1631,1755,820,12,64,64,62,FALSE,0
"1632","Creighton",2021,69.5619,159,69.0627,144,109.643,32,114.87,14,97.5105,73,93.5652,40,21.3051,19,"5",1632,1756,864,5,16,64,63,TRUE,0
"1633","Missouri",2021,70.5204,112,68.7329,160,103.256,131,110.248,51,101.07,157,95.0983,58,15.15,51,"9",1633,1757,842,9,64,64,68,FALSE,0
"1634","Oklahoma",2021,69.1751,175,67.689,222,106.109,80,111.427,36,98.5625,91,94.7836,53,16.6439,39,"8",1634,1758,834,8,32,64,72,TRUE,0
"1635","Norfolk St.",2021,72.0453,59,67.6936,221,104.011,113,100.613,204,97.4792,72,104.355,219,-3.74215,200,"16",1635,1759,839,16,64,64,55,FALSE,0
"1636","Gonzaga",2021,75.2784,8,74.7701,4,122.395,1,126.111,1,91.6576,12,89.4872,10,36.6241,1,"1",1636,1760,856,1,2,64,98,TRUE,0
"1637","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1637,27,918,1,1,2,72,TRUE,0
"1638","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1638,28,904,8,2,2,69,FALSE,0
"1639","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1639,83,918,1,1,4,81,TRUE,0
"1640","Villanova",2022,64.1915,342,62.55,345,112.845,15,117.95,8,97.6798,75,93.8397,28,24.1107,11,"2",1640,84,881,2,4,4,65,FALSE,0
"1641","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1641,85,904,8,2,4,81,TRUE,1
"1642","Duke",2022,68.2765,168,67.3866,150,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,"2",1642,86,927,2,4,4,77,FALSE,0
"1643","Miami FL",2022,67.5221,204,67.2783,160,110.368,29,114.756,17,104.983,253,102.136,157,12.6207,62,"10",1643,195,911,10,8,8,50,FALSE,0
"1644","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1644,196,918,1,1,8,76,TRUE,0
"1645","Villanova",2022,64.1915,342,62.55,345,112.845,15,117.95,8,97.6798,75,93.8397,28,24.1107,11,"2",1645,197,881,2,4,8,50,TRUE,0
"1646","Houston",2022,65.4652,309,63.8376,333,114.576,7,117.348,10,88.9612,4,90.8508,11,26.4976,4,"5",1646,198,924,5,8,8,44,FALSE,0
"1647","Saint Peter's",2022,67.0262,241,65.9614,242,98.7557,249,98.7512,259,92.3289,12,94.4758,34,4.27548,118,"15",1647,199,896,15,8,8,49,FALSE,0
"1648","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1648,200,904,8,2,8,69,TRUE,0
"1649","Duke",2022,68.2765,168,67.3866,150,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,"2",1649,201,927,2,4,8,78,TRUE,0
"1650","Arkansas",2022,72.0273,28,70.59,28,106.057,83,111.072,40,94.3928,28,92.0511,17,19.0214,20,"4",1650,202,940,4,8,8,69,FALSE,0
"1651","Miami FL",2022,67.5221,204,67.2783,160,110.368,29,114.756,17,104.983,253,102.136,157,12.6207,62,"10",1651,419,911,10,8,16,70,TRUE,0
"1652","Iowa St.",2022,67.2114,228,66.0731,232,98.0934,259,104.382,151,92.9036,18,90.4362,10,13.9459,48,"11",1652,420,920,11,16,16,56,FALSE,0
"1653","Providence",2022,66.0606,280,65.193,273,106.471,74,111.929,31,99.604,122,98.0491,79,13.8797,49,"4",1653,421,901,4,16,16,61,FALSE,0
"1654","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1654,422,918,1,1,16,66,TRUE,0
"1655","Villanova",2022,64.1915,342,62.55,345,112.845,15,117.95,8,97.6798,75,93.8397,28,24.1107,11,"2",1655,423,881,2,4,16,63,TRUE,0
"1656","Michigan",2022,67.5085,206,66.285,218,108.005,50,114.207,19,103.654,226,98.5588,91,15.6481,33,"11",1656,424,910,11,16,16,55,FALSE,0
"1657","Houston",2022,65.4652,309,63.8376,333,114.576,7,117.348,10,88.9612,4,90.8508,11,26.4976,4,"5",1657,425,924,5,8,16,72,TRUE,1
"1658","Arizona",2022,72.9192,13,72.1752,8,115.613,6,119.64,5,92.5195,14,92.431,20,27.2089,2,"1",1658,426,941,1,16,16,60,FALSE,0
"1659","Saint Peter's",2022,67.0262,241,65.9614,242,98.7557,249,98.7512,259,92.3289,12,94.4758,34,4.27548,118,"15",1659,427,896,15,8,16,67,TRUE,1
"1660","Purdue",2022,66.6017,263,65.764,248,118.576,3,121.268,3,102.357,196,98.9804,100,22.2872,14,"3",1660,428,900,3,16,16,64,FALSE,0
"1661","UCLA",2022,67.1833,230,65.5444,258,111.821,20,116.076,15,94.6157,31,91.2287,12,24.8472,8,"4",1661,429,884,4,16,16,66,FALSE,0
"1662","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1662,430,904,8,2,16,73,TRUE,1
"1663","Duke",2022,68.2765,168,67.3866,150,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,"2",1663,431,927,2,4,16,78,TRUE,0
"1664","Texas Tech",2022,67.472,209,66.455,211,104.973,114,109.701,65,88.3557,2,85.0595,1,24.641,9,"3",1664,432,886,3,16,16,73,FALSE,0
"1665","Arkansas",2022,72.0273,28,70.59,28,106.057,83,111.072,40,94.3928,28,92.0511,17,19.0214,20,"4",1665,433,940,4,8,16,74,TRUE,1
"1666","Gonzaga",2022,73.7703,6,72.4831,4,118.885,2,121.805,1,88.5732,3,88.836,7,32.9688,1,"1",1666,434,925,1,16,16,68,FALSE,0
"1667","Auburn",2022,71.398,41,70.0205,40,108.347,47,113.602,24,92.1279,11,89.1491,8,24.453,10,"2",1667,867,939,2,32,32,61,FALSE,0
"1668","Miami FL",2022,67.5221,204,67.2783,160,110.368,29,114.756,17,104.983,253,102.136,157,12.6207,62,"10",1668,868,911,10,8,32,79,TRUE,1
"1669","Wisconsin",2022,67.1476,232,66.466,208,105.178,108,110.398,49,98.919,103,94.8142,38,15.5839,34,"3",1669,869,879,3,32,32,49,FALSE,0
"1670","Iowa St.",2022,67.2114,228,66.0731,232,98.0934,259,104.382,151,92.9036,18,90.4362,10,13.9459,48,"11",1670,870,920,11,16,32,54,TRUE,1
"1671","Providence",2022,66.0606,280,65.193,273,106.471,74,111.929,31,99.604,122,98.0491,79,13.8797,49,"4",1671,871,901,4,16,32,79,TRUE,0
"1672","Richmond",2022,67.501,207,66.8627,191,105.575,100,109.146,69,100.278,141,99.3205,104,9.82501,83,"12",1672,872,899,12,32,32,51,FALSE,0
"1673","Creighton",2022,68.0849,174,66.8916,189,100.292,208,105.588,124,96.1478,45,92.1195,18,13.4685,53,"9",1673,873,930,9,32,32,72,FALSE,0
"1674","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1674,874,918,1,1,32,79,TRUE,0
"1675","Villanova",2022,64.1915,342,62.55,345,112.845,15,117.95,8,97.6798,75,93.8397,28,24.1107,11,"2",1675,875,881,2,4,32,71,TRUE,0
"1676","Ohio St.",2022,65.3779,314,64.9727,287,112.068,18,116.627,13,103.964,235,100.804,131,15.8224,32,"7",1676,876,902,7,32,32,61,FALSE,0
"1677","Tennessee",2022,68.6808,138,67.1668,172,105.997,87,111.439,36,90.464,7,86.1987,3,25.2399,7,"3",1677,877,890,3,32,32,68,FALSE,0
"1678","Michigan",2022,67.5085,206,66.285,218,108.005,50,114.207,19,103.654,226,98.5588,91,15.6481,33,"11",1678,878,910,11,16,32,76,TRUE,1
"1679","Illinois",2022,68.1937,173,67.0758,177,110.345,30,113.725,23,98.2696,87,94.138,30,19.5866,17,"4",1679,879,923,4,32,32,53,FALSE,0
"1680","Houston",2022,65.4652,309,63.8376,333,114.576,7,117.348,10,88.9612,4,90.8508,11,26.4976,4,"5",1680,880,924,5,8,32,68,TRUE,1
"1681","TCU",2022,67.1122,237,65.834,244,101.094,199,108.261,80,96.6485,54,93.3525,24,14.909,38,"9",1681,881,891,9,32,32,80,FALSE,0
"1682","Arizona",2022,72.9192,13,72.1752,8,115.613,6,119.64,5,92.5195,14,92.431,20,27.2089,2,"1",1682,882,941,1,16,32,85,TRUE,0
"1683","Saint Peter's",2022,67.0262,241,65.9614,242,98.7557,249,98.7512,259,92.3289,12,94.4758,34,4.27548,118,"15",1683,883,896,15,8,32,70,TRUE,1
"1684","Murray St.",2022,67.4595,211,65.7834,246,113.009,14,111.518,35,92.0871,10,95.1287,40,16.389,27,"7",1684,884,907,7,32,32,60,FALSE,0
"1685","Purdue",2022,66.6017,263,65.764,248,118.576,3,121.268,3,102.357,196,98.9804,100,22.2872,14,"3",1685,885,900,3,16,32,81,TRUE,0
"1686","Texas",2022,64.188,343,63.0969,341,105.723,94,111.812,32,91.9048,8,91.4059,13,20.4063,15,"6",1686,886,889,6,32,32,71,FALSE,0
"1687","UCLA",2022,67.1833,230,65.5444,258,111.821,20,116.076,15,94.6157,31,91.2287,12,24.8472,8,"4",1687,887,884,4,16,32,72,TRUE,0
"1688","Saint Mary's",2022,65.5835,304,63.493,338,106.095,82,109.764,64,93.3164,22,89.9554,9,19.8082,16,"5",1688,888,897,5,32,32,56,FALSE,0
"1689","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1689,889,904,8,2,32,93,TRUE,1
"1690","Baylor",2022,68.5501,149,67.2084,169,111.13,22,117.874,9,92.7023,15,91.5538,14,26.3204,5,"1",1690,890,938,1,32,32,86,FALSE,0
"1691","Duke",2022,68.2765,168,67.3866,150,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,"2",1691,891,927,2,4,32,85,TRUE,0
"1692","Michigan St.",2022,68.0511,176,67.5067,141,105.927,89,111.275,38,100.988,158,96.4032,53,14.8717,40,"7",1692,892,909,7,32,32,76,FALSE,0
"1693","Texas Tech",2022,67.472,209,66.455,211,104.973,114,109.701,65,88.3557,2,85.0595,1,24.641,9,"3",1693,893,886,3,16,32,59,TRUE,0
"1694","Notre Dame",2022,65.9041,288,65.7294,250,108.378,46,111.997,29,100.674,147,98.3632,84,13.6336,52,"11",1694,894,903,11,32,32,53,FALSE,0
"1695","Arkansas",2022,72.0273,28,70.59,28,106.057,83,111.072,40,94.3928,28,92.0511,17,19.0214,20,"4",1695,895,940,4,8,32,53,TRUE,0
"1696","New Mexico St.",2022,67.8721,186,66.1724,223,104.869,119,107.805,87,96.0926,44,97.7021,73,10.1026,81,"12",1696,896,906,12,32,32,48,FALSE,0
"1697","Memphis",2022,71.4262,40,70.2976,34,105.619,97,110.368,50,96.197,46,94.1479,31,16.2198,28,"9",1697,897,912,9,32,32,78,FALSE,0
"1698","Gonzaga",2022,73.7703,6,72.4831,4,118.885,2,121.805,1,88.5732,3,88.836,7,32.9688,1,"1",1698,898,925,1,16,32,82,TRUE,0
"1699","Jacksonville St.",2022,66.1608,275,65.1165,276,106.638,71,105.325,132,99.7107,127,103.083,178,2.24147,146,"15",1699,1761,919,15,64,64,61,FALSE,0
"1700","Auburn",2022,71.398,41,70.0205,40,108.347,47,113.602,24,92.1279,11,89.1491,8,24.453,10,"2",1700,1762,939,2,32,64,80,TRUE,0
"1701","Miami FL",2022,67.5221,204,67.2783,160,110.368,29,114.756,17,104.983,253,102.136,157,12.6207,62,"10",1701,1763,911,10,8,64,68,TRUE,1
"1702","USC",2022,67.4471,214,66.022,237,106.564,73,110.473,47,96.9625,63,96.0232,49,14.4494,42,"7",1702,1764,883,7,64,64,66,FALSE,0
"1703","Colgate",2022,67.6928,197,67.2561,163,111.011,25,108.276,79,99.2826,110,104.059,203,4.21729,119,"14",1703,1765,933,14,64,64,60,FALSE,0
"1704","Wisconsin",2022,67.1476,232,66.466,208,105.178,108,110.398,49,98.919,103,94.8142,38,15.5839,34,"3",1704,1766,879,3,32,64,67,TRUE,0
"1705","Iowa St.",2022,67.2114,228,66.0731,232,98.0934,259,104.382,151,92.9036,18,90.4362,10,13.9459,48,"11",1705,1767,920,11,16,64,59,TRUE,1
"1706","LSU",2022,70.6956,55,68.6446,92,102.61,163,107.64,89,89.6727,5,88.5581,5,19.0816,19,"6",1706,1768,914,6,64,64,54,FALSE,0
"1707","South Dakota St.",2022,71.5227,37,69.4008,59,119.382,1,116.763,12,103.747,228,105.32,220,11.4429,71,"13",1707,1769,892,13,64,64,57,FALSE,0
"1708","Providence",2022,66.0606,280,65.193,273,106.471,74,111.929,31,99.604,122,98.0491,79,13.8797,49,"4",1708,1770,901,4,16,64,66,TRUE,0
"1709","Richmond",2022,67.501,207,66.8627,191,105.575,100,109.146,69,100.278,141,99.3205,104,9.82501,83,"12",1709,1771,899,12,32,64,67,TRUE,1
"1710","Iowa",2022,70.3455,72,69.5965,52,118.165,4,121.548,2,101.016,160,98.0208,77,23.5269,13,"5",1710,1772,921,5,64,64,63,FALSE,0
"1711","Creighton",2022,68.0849,174,66.8916,189,100.292,208,105.588,124,96.1478,45,92.1195,18,13.4685,53,"9",1711,1773,930,9,32,64,72,TRUE,1
"1712","San Diego St.",2022,65.2321,319,65.2809,268,99.3087,235,104.106,157,87.9036,1,85.9549,2,18.151,22,"8",1712,1774,895,8,64,64,69,FALSE,0
"1713","Texas Southern",2022,69.2557,104,67.6207,130,99.3772,233,98.1424,270,94.3754,27,99.4749,108,-1.33245,188,"16",1713,1775,887,16,64,64,56,FALSE,0
"1714","Kansas",2022,69.5494,92,69.0976,68,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,"1",1714,1776,918,1,1,64,83,TRUE,0
"1715","Delaware",2022,67.7472,194,66.6342,199,107.166,63,106.849,100,102.824,213,104.566,212,2.283,145,"15",1715,1777,928,15,64,64,60,FALSE,0
"1716","Villanova",2022,64.1915,342,62.55,345,112.845,15,117.95,8,97.6798,75,93.8397,28,24.1107,11,"2",1716,1778,881,2,4,64,80,TRUE,0
"1717","Loyola Chicago",2022,65.6169,302,64.5889,308,109.986,33,110.891,42,92.9722,20,93.196,22,17.6948,24,"10",1717,1779,915,10,64,64,41,FALSE,0
"1718","Ohio St.",2022,65.3779,314,64.9727,287,112.068,18,116.627,13,103.964,235,100.804,131,15.8224,32,"7",1718,1780,902,7,32,64,54,TRUE,0
"1719","Longwood",2022,67.1683,231,66.0454,235,108.965,40,106.108,115,98.0629,83,103.624,191,2.48399,144,"14",1719,1781,916,14,64,64,56,FALSE,0
"1720","Tennessee",2022,68.6808,138,67.1668,172,105.997,87,111.439,36,90.464,7,86.1987,3,25.2399,7,"3",1720,1782,890,3,32,64,88,TRUE,0
"1721","Michigan",2022,67.5085,206,66.285,218,108.005,50,114.207,19,103.654,226,98.5588,91,15.6481,33,"11",1721,1783,910,11,16,64,75,TRUE,1
"1722","Colorado St.",2022,65.7368,297,65.0792,280,110.141,32,114.159,20,99.3144,113,98.3029,83,15.8566,31,"6",1722,1784,932,6,64,64,63,FALSE,0
"1723","Chattanooga",2022,65.5215,308,64.6362,302,111.059,24,110.028,58,99.6475,123,98.756,95,11.2724,72,"13",1723,1785,934,13,64,64,53,FALSE,0
"1724","Illinois",2022,68.1937,173,67.0758,177,110.345,30,113.725,23,98.2696,87,94.138,30,19.5866,17,"4",1724,1786,923,4,32,64,54,TRUE,0
"1725","UAB",2022,70.1548,78,68.7871,81,111.84,19,112.489,28,95.4026,35,98.456,89,14.0333,46,"12",1725,1787,885,12,64,64,68,FALSE,0
"1726","Houston",2022,65.4652,309,63.8376,333,114.576,7,117.348,10,88.9612,4,90.8508,11,26.4976,4,"5",1726,1788,924,5,8,64,82,TRUE,0
"1727","TCU",2022,67.1122,237,65.834,244,101.094,199,108.261,80,96.6485,54,93.3525,24,14.909,38,"9",1727,1789,891,9,32,64,69,TRUE,1
"1728","Seton Hall",2022,68.6462,141,67.2574,162,103.686,140,108.487,75,96.4278,51,93.5199,26,14.967,35,"8",1728,1790,893,8,64,64,42,FALSE,0
"1729","Wright St.",2022,69.1928,109,68.4334,97,108.996,39,106.365,108,103.348,218,107.231,262,-0.866069,182,"16",1729,1791,878,16,64,64,70,FALSE,0
"1730","Arizona",2022,72.9192,13,72.1752,8,115.613,6,119.64,5,92.5195,14,92.431,20,27.2089,2,"1",1730,1792,941,1,16,64,87,TRUE,0
"1731","Saint Peter's",2022,67.0262,241,65.9614,242,98.7557,249,98.7512,259,92.3289,12,94.4758,34,4.27548,118,"15",1731,1793,896,15,8,64,85,TRUE,1
"1732","Kentucky",2022,69.3278,97,67.3275,155,114.407,9,120.191,4,95.4126,36,93.5959,27,26.5948,3,"2",1732,1794,917,2,64,64,79,FALSE,0
"1733","San Francisco",2022,70.641,59,68.6767,89,107.272,61,110.756,45,94.4226,29,92.3886,19,18.3679,21,"10",1733,1795,894,10,64,64,87,FALSE,0
"1734","Murray St.",2022,67.4595,211,65.7834,246,113.009,14,111.518,35,92.0871,10,95.1287,40,16.389,27,"7",1734,1796,907,7,32,64,92,TRUE,0
"1735","Yale",2022,70.2695,73,68.6807,86,101.727,182,101.474,203,98.5686,96,99.2392,103,2.23432,147,"14",1735,1797,876,14,64,64,56,FALSE,0
"1736","Purdue",2022,66.6017,263,65.764,248,118.576,3,121.268,3,102.357,196,98.9804,100,22.2872,14,"3",1736,1798,900,3,16,64,78,TRUE,0
"1737","Virginia Tech",2022,63.4606,346,62.9067,344,111.1,23,114.268,18,98.0541,82,96.4045,54,17.8634,23,"11",1737,1799,880,11,64,64,73,FALSE,0
"1738","Texas",2022,64.188,343,63.0969,341,105.723,94,111.812,32,91.9048,8,91.4059,13,20.4063,15,"6",1738,1800,889,6,32,64,81,TRUE,0
"1739","Akron",2022,63.8375,344,62.0745,351,107.883,52,106.151,113,99.9619,131,102.661,166,3.48951,131,"13",1739,1801,943,13,64,64,53,FALSE,0
"1740","UCLA",2022,67.1833,230,65.5444,258,111.821,20,116.076,15,94.6157,31,91.2287,12,24.8472,8,"4",1740,1802,884,4,16,64,57,TRUE,0
"1741","Indiana",2022,67.8765,185,66.9603,185,103.985,131,107.558,91,95.8817,43,92.6213,21,14.9367,36,"12",1741,1803,922,12,64,64,53,FALSE,0
"1742","Saint Mary's",2022,65.5835,304,63.493,338,106.095,82,109.764,64,93.3164,22,89.9554,9,19.8082,16,"5",1742,1804,897,5,32,64,82,TRUE,0
"1743","Marquette",2022,71.4884,38,70.6644,26,103.451,145,109.787,62,98.5096,95,95.785,46,14.0024,47,"9",1743,1805,913,9,64,64,63,FALSE,0
"1744","North Carolina",2022,70.2181,77,70.1492,38,109.416,35,113.057,27,100.974,156,97.0108,64,16.0459,29,"8",1744,1806,904,8,2,64,95,TRUE,0
"1745","Norfolk St.",2022,70.4806,66,66.9322,187,103.718,139,102.43,190,93.6633,25,102.285,160,0.14543,168,"16",1745,1807,905,16,64,64,49,FALSE,0
"1746","Baylor",2022,68.5501,149,67.2084,169,111.13,22,117.874,9,92.7023,15,91.5538,14,26.3204,5,"1",1746,1808,938,1,32,64,85,TRUE,0
"1747","Cal St. Fullerton",2022,66.5151,267,65.9926,239,103.807,135,104.656,144,99.3304,115,102.553,164,2.10306,149,"15",1747,1809,935,15,64,64,61,FALSE,0
"1748","Duke",2022,68.2765,168,67.3866,150,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,"2",1748,1810,927,2,4,64,78,TRUE,0
"1749","Davidson",2022,65.6986,299,64.6212,304,113.241,13,116.781,11,100.016,135,101.978,152,14.8028,41,"10",1749,1811,929,10,64,64,73,FALSE,0
"1750","Michigan St.",2022,68.0511,176,67.5067,141,105.927,89,111.275,38,100.988,158,96.4032,53,14.8717,40,"7",1750,1812,909,7,32,64,74,TRUE,0
"1751","Montana St.",2022,68.9381,124,67.294,157,108.242,48,104.531,147,98.3861,92,100.723,129,3.80856,125,"14",1751,1813,908,14,64,64,62,FALSE,0
"1752","Texas Tech",2022,67.472,209,66.455,211,104.973,114,109.701,65,88.3557,2,85.0595,1,24.641,9,"3",1752,1814,886,3,16,64,97,TRUE,0
"1753","Notre Dame",2022,65.9041,288,65.7294,250,108.378,46,111.997,29,100.674,147,98.3632,84,13.6336,52,"11",1753,1815,903,11,32,64,78,TRUE,1
